doc_id	OID	GID	oriSent	genSent	repToken	oriConsistent	pairConsistent	goldCoref	goldCorefText	oriCoref	oriCorefText	newCoref	newCorefText	pairPrecision	pairRecall	oriDepth	newDepth	depthConsistent	keepTest	isBuggy
mz/sinorama/10/ectb_1019	17	33	Many friends have told me I look better the older I get.	Many friends have told me I look better the older I incur.	get -> incur	TRUE	TRUE	"[[[10, 10], [5, 5], [4, 4]]]"	"[['I', 'I', 'me']]"	"[[[4, 4], [5, 5], [10, 10]]]"	"[['me', 'I', 'I']]"	"[[[4, 4], [5, 5], [10, 10]]]"	"[['me', 'I', 'I']]"	100	100	"{5, 7, 11}"	"{5, 7, 11}"	TRUE	TRUE	FALSE
bn/voa/00/voa_0009	166	12	"These ties have gone way back, nearly 40 years, and they were strengthened considerably by this visit."	"These ties have gone agency back, nearly 40 years, and they were strengthened considerably by this visit."	way -> agency	TRUE	TRUE	"[[[12, 12], [0, 1]]]"	"[['they', 'These ties']]"	"[[[0, 1], [12, 12]]]"	"[['These ties', 'they']]"	"[[[0, 1], [12, 12]]]"	"[['These ties', 'they']]"	100	100	{4}	{4}	TRUE	TRUE	FALSE
nw/xinhua/02/chtb_0249	67	7	China still believes in the path that it itself has specified.	China still believes in the way that it itself has specified.	path -> way	FALSE	FALSE	"[[[0, 0], [8, 8], [7, 8]]]"	"[['China', 'itself', 'it itself']]"	"[[[0, 0], [7, 8]]]"	"[['China', 'it itself']]"	"[[[0, 0], [7, 8], [8, 8]]]"	"[['China', 'it itself', 'itself']]"	33.33	100	"{3, 6}"	"{3, 6}"	TRUE	TRUE	TRUE
nw/xinhua/02/chtb_0289	139	26	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not allowed to be imported or exported, when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	"The announcement clearly pointed out that goods violating intellectual property rights, including exclusive rights of trademarks, copyrights and patent rights, were not permit to be imported or exported; when Customs discovers the import and export of goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights, it has the right to ask the people importing and exporting the goods to provide legal proof of use of related intellectual property rights and make additional reports to Customs about the state of the intellectual property rights of goods."	allowed -> permit	TRUE	TRUE	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	"[[[33, 33], [59, 59], [88, 88]], [[40, 57], [70, 71]]]"	"[['Customs', 'it', 'Customs'], ['goods that are reported as violating rights and other goods that were suspected of violating intellectual property rights', 'the goods']]"	100	100	"{17, 18, 19, 4, 6, 8}"	"{4, 6, 8, 9, 17, 18, 19}"	FALSE	TRUE	FALSE
nw/wsj/23/wsj_2377	122	41	"Thus, in a civil case, a defendant may be called as a witness, he may be forced to testify or take the Fifth, and his taking of the Fifth may permit the drawing of an adverse inference against him in the civil matter."	"Thus, in a civil case, a defendant may be called as a witness, he may be forced to testify or have the Fifth, and his taking of the Fifth may permit the drawing of an adverse inference against him in the civil matter."	take -> have	FALSE	TRUE	"[[[7, 8], [16, 16], [28, 28], [42, 42]], [[24, 25], [31, 32]], [[28, 32], [23, 23]]]"	"[['a defendant', 'he', 'his', 'him'], ['the Fifth', 'the Fifth'], ['his taking of the Fifth', 'take']]"	"[[[7, 8], [16, 16], [28, 28], [42, 42]], [[24, 25], [31, 32]]]"	"[['a defendant', 'he', 'his', 'him'], ['the Fifth', 'the Fifth']]"	"[[[7, 8], [16, 16], [28, 28], [42, 42]], [[24, 25], [31, 32]]]"	"[['a defendant', 'he', 'his', 'him'], ['the Fifth', 'the Fifth']]"	100	100	"{4, 5, 6, 7, 10}"	"{4, 5, 6, 7, 10, 11}"	FALSE	TRUE	TRUE
bn/nbc/00/nbc_0039	135	3	"Frustration too that Moammar Khaddafi was immune from prosecution, one of the ground rules here."	"Frustration too that Moammar Khaddafi was immune from prosecution, one of the footing rules here."	ground -> footing	FALSE	FALSE	"[[[10, 15], [5, 5]]]"	"[['one of the ground rules here', 'was']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE	TRUE
mz/sinorama/10/ectb_1039	149	20	"Now, with its constitutionally granted mandate, the party has an obligation to fully uphold the constitution."	"Now, with its constitutionally granted mandate, the party has an obligation to fully uphold the establishment."	constitution -> establishment	TRUE	TRUE	"[[[8, 9], [3, 3]]]"	"[['the party', 'its']]"	"[[[3, 3], [8, 9]]]"	"[['its', 'the party']]"	"[[[3, 3], [8, 9]]]"	"[['its', 'the party']]"	100	100	"{3, 4}"	"{3, 4}"	TRUE	TRUE	FALSE
mz/sinorama/10/ectb_1069	79	23	"In comparison to youth or old age, the middle years are often thought of as the time when power, ability, wealth, and physical strength are all at or near their peak, so that one has no excuse for feeling melancholy."	"In comparison to youth or old age, the middle years are often thought of as the time when power, ability, wealth, and physical strength are all at or near their blossom, so that one has no excuse for feeling melancholy."	peak -> blossom	TRUE	TRUE	"[[[19, 27], [33, 33]]]"	"[['power , ability , wealth , and physical strength', 'their']]"	"[[[19, 27], [33, 33]]]"	"[['power, ability, wealth, and physical strength', 'their']]"	"[[[19, 27], [33, 33]]]"	"[['power, ability, wealth, and physical strength', 'their']]"	100	100	"{10, 11}"	"{10, 11}"	TRUE	TRUE	FALSE
bn/voa/00/voa_0039	40	11	"To those who attacked them, we say you will not find a safe harbor, we will find you and justice will prevail."	"To those who attacked them, we say you will not lose a safe harbor, we will find you and justice will prevail."	find -> lose	FALSE	FALSE	"[[[1, 4], [19, 19], [8, 8]], [[6, 6], [16, 16]]]"	"[['those who attacked them', 'you', 'you'], ['we', 'we']]"	"[[[1, 4], [4, 4], [8, 8], [19, 19]], [[6, 6], [16, 16]]]"	"[['those who attacked them', 'them', 'you', 'you'], ['we', 'we']]"	"[[[1, 4], [8, 8], [19, 19]], [[6, 6], [16, 16]]]"	"[['those who attacked them', 'you', 'you'], ['we', 'we']]"	100	66.07	"{3, 5, 7, 8, 9}"	"{3, 5, 7, 9}"	FALSE	TRUE	TRUE
nw/xinhua/01/chtb_0139	184	53	"Especially deserving to be pointed out is that, after the first monthly deficit in July last year, the rest of the year saw successive monthly deficits with the amounts of deficit almost doubling, roaring from 20 million US dollars in July to 722 million US dollars in December, reducing the 1997 annual accumulative trade surplus amount to a trivial number."	"Especially deserving to be pointed out is that, after the first monthly deficit in July last year, the rest of the year saw successive monthly deficits with the amounts of deficit almost doubling, roaring from 20 million US dollars in July to 722 1000000 US dollars in December, reducing the 1997 annual accumulative trade surplus amount to a trivial number."	million -> 1000000	FALSE	TRUE	"[[[15, 15], [43, 43]], [[16, 17], [22, 23], [54, 54]]]"	"[['July', 'July'], ['last year', 'the year', '1997']]"	"[[[15, 17], [43, 43]], [[16, 17], [54, 54]]]"	"[['July last year', 'July'], ['last year', '1997']]"	"[[[15, 17], [43, 43]], [[16, 17], [54, 54]]]"	"[['July last year', 'July'], ['last year', '1997']]"	100	100	"{9, 12, 13, 6}"	"{9, 12, 13, 6}"	TRUE	TRUE	TRUE
bn/voa/00/voa_0079	85	25	"Sovereignty is not simply a quality of statehood, but it has to do with the power of the people and democratic structures which make sovereignty an important human value."	"Sovereignty is not simply a quality of statehood, but it has to do with the power of the people and undemocratic structures which make sovereignty an important human value."	democratic -> undemocratic	TRUE	TRUE	"[[[0, 0], [10, 10]]]"	"[['Sovereignty', 'it']]"	"[[[0, 0], [10, 10]]]"	"[['Sovereignty', 'it']]"	"[[[0, 0], [10, 10]]]"	"[['Sovereignty', 'it']]"	100	100	"{8, 4, 6}"	"{8, 4, 6}"	TRUE	TRUE	FALSE
nw/xinhua/01/chtb_0139	184	67	"Especially deserving to be pointed out is that, after the first monthly deficit in July last year, the rest of the year saw successive monthly deficits with the amounts of deficit almost doubling, roaring from 20 million US dollars in July to 722 million US dollars in December, reducing the 1997 annual accumulative trade surplus amount to a trivial number."	"Especially deserving to be pointed out is that, after the first monthly deficit in July last year, the rest of the year saw successive monthly deficits with the amounts of deficit almost doubling, roaring from 20 million US dollars in July to 722 million US dollars in December, reducing the 1997 annual accumulative craft surplus amount to a trivial number."	trade -> craft	FALSE	TRUE	"[[[15, 15], [43, 43]], [[16, 17], [22, 23], [54, 54]]]"	"[['July', 'July'], ['last year', 'the year', '1997']]"	"[[[15, 17], [43, 43]], [[16, 17], [54, 54]]]"	"[['July last year', 'July'], ['last year', '1997']]"	"[[[15, 17], [43, 43]], [[16, 17], [54, 54]]]"	"[['July last year', 'July'], ['last year', '1997']]"	100	100	"{9, 12, 13, 6}"	"{9, 12, 13, 6}"	TRUE	TRUE	TRUE
mz/sinorama/10/ectb_1029	16	40	"But DR. Chip has developed methods to reduce the sample preparation time, which enables a result to be obtained in only six hours when used in combination with their enterovirus chip."	"But DR. Chip has developed methods to reduce the sample preparation time, which enables a issue to be obtained in only six hours when used in combination with their enterovirus chip."	result -> issue	FALSE	FALSE	"[[[29, 29], [1, 2]]]"	"[['their', 'DR. Chip']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE	TRUE
bn/cnn/04/cnn_0429	94	38	"We work together bilatarily and on the international stage, and we are developing new links all the time in fields of commerce, culture, counterterrorism, energy, education environment."	"We work together bilatarily and on the international stage, and we are developing new links all the time in fields of commerce, culture, counterterrorism, muscularity, education environment."	energy -> muscularity	TRUE	TRUE	"[[[11, 11], [0, 0]]]"	"[['we', 'We']]"	"[[[0, 0], [11, 11]]]"	"[['We', 'we']]"	"[[[0, 0], [11, 11]]]"	"[['We', 'we']]"	100	100	{4}	{4}	TRUE	TRUE	FALSE
mz/sinorama/10/ectb_1029	16	11	"But DR. Chip has developed methods to reduce the sample preparation time, which enables a result to be obtained in only six hours when used in combination with their enterovirus chip."	"But DR. Chip has developed methods to shrink the sample preparation time, which enables a result to be obtained in only six hours when used in combination with their enterovirus chip."	reduce -> shrink	FALSE	FALSE	"[[[29, 29], [1, 2]]]"	"[['their', 'DR. Chip']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE	TRUE
mz/sinorama/10/ectb_1029	56	6	"IBMS associate research fellow Konan Peck agrees that in the foreseeable future, diagnostic chips will enable everyone to learn their current state of health and know what diseases they may develop in the future."	"IBMS associate research fella Konan Peck agrees that in the foreseeable future, diagnostic chips will enable everyone to learn their current state of health and know what diseases they may develop in the future."	fellow -> fella	TRUE	TRUE	"[[[29, 29], [20, 20], [17, 17]]]"	"[['they', 'their', 'everyone']]"	"[[[17, 17], [20, 20], [29, 29]]]"	"[['everyone', 'their', 'they']]"	"[[[17, 17], [20, 20], [29, 29]]]"	"[['everyone', 'their', 'they']]"	100	100	"{8, 13, 15}"	"{8, 13, 15}"	TRUE	TRUE	FALSE
bn/pri/00/pri_0049	38	12	It is because they know they have the inspiration in their country.	It is because they know they have the aspiration in their country.	inspiration -> aspiration	TRUE	TRUE	"[[[10, 10], [3, 3], [5, 5]]]"	"[['their', 'they', 'they']]"	"[[[3, 3], [5, 5], [10, 10]]]"	"[['they', 'they', 'their']]"	"[[[3, 3], [5, 5], [10, 10]]]"	"[['they', 'they', 'their']]"	100	100	"{9, 12, 6}"	"{9, 12, 6}"	TRUE	TRUE	FALSE
bn/pri/00/pri_0009	20	44	The congressman was known as a fervent liberal and supporter of the arts and he was noted for his success in getting congress to finance for national endowment for the art.	The congressman was known as a fervent liberal and supporter of the arts and he was noted for his success in getting congress to finance for national talent for the art.	endowment -> talent	TRUE	FALSE	"[[[18, 18], [0, 1], [14, 14]]]"	"[['his', 'The congressman', 'he']]"	"[[[0, 1], [14, 14], [18, 18]]]"	"[['The congressman', 'he', 'his']]"	"[[[0, 1], [14, 14], [18, 18]], [[11, 12], [29, 30]]]"	"[['The congressman', 'he', 'his'], ['the arts', 'the art']]"	75	100	"{10, 4, 7, 15}"	"{4, 7, 10, 15}"	TRUE	TRUE	TRUE
bn/pri/00/pri_0069	60	3	His country is the poorest in the hemisphere and much of the world community has shunned him.	His state is the poorest in the hemisphere and much of the world community has shunned him.	country -> state	TRUE	TRUE	"[[[0, 0], [16, 16]]]"	"[['His', 'him']]"	"[[[0, 0], [16, 16]]]"	"[['His', 'him']]"	"[[[0, 0], [16, 16]]]"	"[['His', 'him']]"	100	100	"{4, 6}"	"{4, 6}"	TRUE	TRUE	FALSE
nw/xinhua/00/chtb_0089	49	55	"Enterprises whose system is changed in this form can enjoy preferential policies, such as income taxes being returned when they exceed the base, temporarily not levying business tax on fixed assets, etc."	"Enterprises whose system is changed in this form can enjoy preferential policies, such as income taxes being returned when they exceed the base, temporarily not levying patronage tax on fixed assets, etc."	business -> patronage	TRUE	TRUE	"[[[15, 16], [20, 20]]]"	"[['income taxes', 'they']]"	"[[[15, 16], [20, 20]]]"	"[['income taxes', 'they']]"	"[[[15, 16], [20, 20]]]"	"[['income taxes', 'they']]"	100	100	"{8, 12}"	"{8, 12}"	TRUE	TRUE	FALSE
bn/pri/00/pri_0079	69	0	"The book is filled with marvelous descriptions of the gorges through which he walks, the mountains that he climbs, indeed the book is called Soul Mountain, the mountain on which he hopes in some way or another to get in touch with his soul, his individual soul, as opposed to that mass kind of soul being enforced upon him by the Communist Chinese authorities, the social realism that the cadres would have him write in."	"The book is fulfill with marvelous descriptions of the gorges through which he walks, the mountains that he climbs, indeed the book is called Soul Mountain, the mountain on which he hopes in some way or another to get in touch with his soul, his individual soul, as opposed to that mass kind of soul being enforced upon him by the Communist Chinese authorities, the social realism that the cadres would have him write in."	filled -> fulfill	FALSE	FALSE	"[[[33, 33], [78, 78], [63, 63], [45, 45], [48, 48], [18, 18], [12, 12]], [[22, 23], [0, 1]]]"	"[['he', 'him', 'him', 'his', 'his', 'he', 'he'], ['the book', 'The book']]"	"[[[0, 1], [12, 12], [18, 18], [22, 23], [33, 33], [45, 45], [48, 48], [63, 63], [78, 78]], [[45, 46], [48, 50]]]"	"[['The book', 'he', 'he', 'the book', 'he', 'his', 'his', 'him', 'him'], ['his soul', 'his individual soul']]"	"[[[0, 1], [22, 23]], [[12, 12], [18, 18], [33, 33], [45, 45], [48, 48], [63, 63], [78, 78]], [[45, 46], [48, 50]]]"	"[['The book', 'the book'], ['he', 'he', 'he', 'his', 'his', 'him', 'him'], ['his soul', 'his individual soul']]"	78.12	81.08	"{3, 10, 12, 14, 15, 17, 20}"	"{3, 10, 12, 14, 15, 17, 20}"	TRUE	TRUE	TRUE
bn/cnn/03/cnn_0339	168	22	"As you point out, of course, for the fact of the matter is, the mistakes of Saddam Hussein made possible his removal from power ultimately."	"As you point out, of course, for the fact of the thing is, the mistakes of Saddam Hussein made possible his removal from power ultimately."	matter -> thing	TRUE	TRUE	"[[[23, 23], [19, 20]]]"	"[['his', 'Saddam Hussein']]"	"[[[19, 20], [23, 23]]]"	"[['Saddam Hussein', 'his']]"	"[[[19, 20], [23, 23]]]"	"[['Saddam Hussein', 'his']]"	100	100	"{4, 5}"	"{4, 5}"	TRUE	TRUE	FALSE
bn/voa/01/voa_0179	24	20	"One large utility company, Southern California Edison says it may have to file for bankruptcy unless government officials can offer some relief."	"One large utility company, Southern California Edison says it may have to file for bankruptcy unless government officials can offer some respite."	relief -> respite	TRUE	TRUE	"[[[0, 7], [9, 9]]]"	"[['One large utility company , Southern California Edison', 'it']]"	"[[[0, 7], [9, 9]]]"	"[['One large utility company, Southern California Edison', 'it']]"	"[[[0, 7], [9, 9]]]"	"[['One large utility company, Southern California Edison', 'it']]"	100	100	"{4, 6}"	"{4, 6, 15}"	FALSE	TRUE	FALSE
nw/wsj/23/wsj_2355	151	9	"Mr. Thygerson said he had planned to travel between the job in Denver and his San Diego home, but has found the commute too difficult to continue."	"Mr. Thygerson said he had planned to travel between the caper in Denver and his San Diego home, but has found the commute too difficult to continue."	job -> caper	TRUE	FALSE	"[[[0, 1], [3, 3], [14, 14]]]"	"[['Mr. Thygerson', 'he', 'his']]"	"[[[0, 1], [3, 3], [14, 14]]]"	"[['Mr. Thygerson', 'he', 'his']]"	"[[[0, 1], [3, 3]], [[9, 10], [14, 14]]]"	"[['Mr. Thygerson', 'he'], ['the caper', 'his']]"	50	33.33	"{3, 6, 10, 14, 15}"	"{3, 6, 10, 14, 15}"	TRUE	TRUE	TRUE
mz/sinorama/10/ectb_1029	152	17	"Mankind is always challenging his limits, and when, in the near future, biochips lift the veil of many diseases, the next challenge will have only just begun."	"Mankind is always challenging his limits, and when, in the near future, biochips fall the veil of many diseases, the next challenge will have only just begun."	lift -> fall	TRUE	TRUE	"[[[0, 0], [4, 4]]]"	"[['Mankind', 'his']]"	"[[[0, 0], [4, 4]]]"	"[['Mankind', 'his']]"	"[[[0, 0], [4, 4]]]"	"[['Mankind', 'his']]"	100	100	"{4, 6}"	"{4, 6}"	TRUE	TRUE	FALSE
bn/pri/00/pri_0029	137	47	"Egypt called the emergency summit to declare support for the Palestinians in the wake of three weeks of violence that has left at least 106 people dead, almost all of them Palestinian."	"Egypt called the emergency summit to declare support for the Palestinians in the wake of three weeks of violence that has result at least 106 people dead, almost all of them Palestinian."	left -> result	TRUE	FALSE	"[[[31, 31], [22, 25]]]"	"[['them', 'at least 106 people']]"	"[[[22, 25], [31, 31]]]"	"[['at least 106 people', 'them']]"	[]	[]	0	0	"{20, 14}"	set()	FALSE	TRUE	TRUE
nw/wsj/23/wsj_2384	111	12	"And he has kept mum on how his decision might affect a bid for United Airlines, which includes a big stake by British Airways PLC."	"And he has kept mum on how his determination might affect a bid for United Airlines, which includes a big stake by British Airways PLC."	decision -> determination	TRUE	TRUE	"[[[7, 7], [1, 1]]]"	"[['his', 'he']]"	"[[[1, 1], [7, 7]]]"	"[['he', 'his']]"	"[[[1, 1], [7, 7]]]"	"[['he', 'his']]"	100	100	"{9, 3}"	"{9, 3}"	TRUE	TRUE	FALSE
bn/cnn/03/cnn_0329	26	19	Quite an emotional experience and one of us can only imagine what it must have been like to endure.	Quite an emotional experience and one of us can only imagine what it must have been like to live.	endure -> live	FALSE	FALSE	"[[[12, 12], [0, 3]]]"	"[['it', 'Quite an emotional experience']]"	[]	[]	[]	[]	0	0	set()	set()	TRUE	TRUE	TRUE
nw/xinhua/01/chtb_0139	184	81	"Especially deserving to be pointed out is that, after the first monthly deficit in July last year, the rest of the year saw successive monthly deficits with the amounts of deficit almost doubling, roaring from 20 million US dollars in July to 722 million US dollars in December, reducing the 1997 annual accumulative trade surplus amount to a trivial number."	"Especially deserving to be pointed out is that, after the first monthly deficit in July last year, the rest of the year saw successive monthly deficits with the amounts of deficit almost doubling, roaring from 20 million US dollars in July to 722 million US dollars in December, reducing the 1997 annual accumulative trade surplus amount to a niggling number."	trivial -> niggling	FALSE	TRUE	"[[[15, 15], [43, 43]], [[16, 17], [22, 23], [54, 54]]]"	"[['July', 'July'], ['last year', 'the year', '1997']]"	"[[[15, 17], [43, 43]], [[16, 17], [54, 54]]]"	"[['July last year', 'July'], ['last year', '1997']]"	"[[[15, 17], [43, 43]], [[16, 17], [54, 54]]]"	"[['July last year', 'July'], ['last year', '1997']]"	100	100	"{9, 12, 13, 6}"	"{9, 12, 13, 6}"	TRUE	TRUE	TRUE
bn/cnn/04/cnn_0429	94	14	"We work together bilatarily and on the international stage, and we are developing new links all the time in fields of commerce, culture, counterterrorism, energy, education environment."	"We work together bilatarily and on the outside stage, and we are developing new links all the time in fields of commerce, culture, counterterrorism, energy, education environment."	international -> outside	TRUE	TRUE	"[[[11, 11], [0, 0]]]"	"[['we', 'We']]"	"[[[0, 0], [11, 11]]]"	"[['We', 'we']]"	"[[[0, 0], [11, 11]]]"	"[['We', 'we']]"	100	100	{4}	{4}	TRUE	TRUE	FALSE
bn/voa/01/voa_0179	97	4	Electrical resources in the West Coast state are stretched to their limit with a looming threat of rolling blackouts.	Electrical resources in the West Coast state are stretched to their bound with a looming threat of rolling blackouts.	limit -> bound	TRUE	TRUE	"[[[0, 6], [10, 10]]]"	"[['Electrical resources in the West Coast state', 'their']]"	"[[[0, 6], [10, 10]]]"	"[['Electrical resources in the West Coast state', 'their']]"	"[[[0, 6], [10, 10]]]"	"[['Electrical resources in the West Coast state', 'their']]"	100	100	"{4, 6}"	"{4, 6}"	TRUE	TRUE	FALSE
